9606.ENSP00000382791	inhibition	9606.ENSP00000360608
9606.ENSP00000382791	ptmod	9606.ENSP00000360608
9606.ENSP00000382791	catalysis	9606.ENSP00000397026
9606.ENSP00000382791	catalysis	9606.ENSP00000397026
9606.ENSP00000023897	reaction	9606.ENSP00000274545
9606.ENSP00000023897	reaction	9606.ENSP00000274545
9606.ENSP00000023897	reaction	9606.ENSP00000335592
9606.ENSP00000023897	reaction	9606.ENSP00000335592
9606.ENSP00000023897	reaction	9606.ENSP00000348897
9606.ENSP00000023897	reaction	9606.ENSP00000348897
9606.ENSP00000023897	reaction	9606.ENSP00000359334
9606.ENSP00000023897	reaction	9606.ENSP00000359334
9606.ENSP00000023897	activation	9606.ENSP00000362014
9606.ENSP00000023897	expression	9606.ENSP00000387699
9606.ENSP00000303540	inhibition	9606.ENSP00000232564
9606.ENSP00000303540	inhibition	9606.ENSP00000248150
9606.ENSP00000303540	inhibition	9606.ENSP00000248564
9606.ENSP00000303540	inhibition	9606.ENSP00000248572
9606.ENSP00000303540	activation	9606.ENSP00000250113
9606.ENSP00000303540	inhibition	9606.ENSP00000261837
9606.ENSP00000303540	inhibition	9606.ENSP00000262493
9606.ENSP00000303540	inhibition	9606.ENSP00000262848
9606.ENSP00000303540	ptmod	9606.ENSP00000262848
9606.ENSP00000303540	inhibition	9606.ENSP00000294117
9606.ENSP00000303540	inhibition	9606.ENSP00000300406
9606.ENSP00000303540	inhibition	9606.ENSP00000300873
9606.ENSP00000303540	inhibition	9606.ENSP00000305260
9606.ENSP00000303540	inhibition	9606.ENSP00000309591
9606.ENSP00000303540	ptmod	9606.ENSP00000309591
9606.ENSP00000303540	inhibition	9606.ENSP00000334448
9606.ENSP00000303540	activation	9606.ENSP00000350170
9606.ENSP00000303540	inhibition	9606.ENSP00000355556
9606.ENSP00000303540	inhibition	9606.ENSP00000358867
9606.ENSP00000303540	activation	9606.ENSP00000359506
9606.ENSP00000303540	inhibition	9606.ENSP00000359675
9606.ENSP00000303540	inhibition	9606.ENSP00000359719
9606.ENSP00000303540	ptmod	9606.ENSP00000359719
9606.ENSP00000303540	inhibition	9606.ENSP00000360021
9606.ENSP00000303540	inhibition	9606.ENSP00000363411
9606.ENSP00000303540	inhibition	9606.ENSP00000366488
9606.ENSP00000303540	ptmod	9606.ENSP00000366488
9606.ENSP00000303540	inhibition	9606.ENSP00000371594
9606.ENSP00000285379	inhibition	9606.ENSP00000252809
9606.ENSP00000285379	activation	9606.ENSP00000254301
9606.ENSP00000285379	activation	9606.ENSP00000265715
9606.ENSP00000285379	activation	9606.ENSP00000304915
9606.ENSP00000285379	activation	9606.ENSP00000306512
9606.ENSP00000285379	activation	9606.ENSP00000321797
9606.ENSP00000285379	ptmod	9606.ENSP00000325120
9606.ENSP00000328968	reaction	9606.ENSP00000221444
9606.ENSP00000328968	inhibition	9606.ENSP00000244050
9606.ENSP00000328968	reaction	9606.ENSP00000252321
9606.ENSP00000328968	activation	9606.ENSP00000262848
9606.ENSP00000328968	ptmod	9606.ENSP00000262848
9606.ENSP00000328968	reaction	9606.ENSP00000280684
9606.ENSP00000328968	expression	9606.ENSP00000280772
9606.ENSP00000328968	activation	9606.ENSP00000309591
9606.ENSP00000328968	ptmod	9606.ENSP00000309591
9606.ENSP00000328968	reaction	9606.ENSP00000314520
9606.ENSP00000328968	activation	9606.ENSP00000319060
9606.ENSP00000328968	ptmod	9606.ENSP00000319060
9606.ENSP00000328968	reaction	9606.ENSP00000328511
9606.ENSP00000328968	inhibition	9606.ENSP00000328968
9606.ENSP00000328968	inhibition	9606.ENSP00000328968
9606.ENSP00000328968	activation	9606.ENSP00000339740
9606.ENSP00000328968	ptmod	9606.ENSP00000339740
9606.ENSP00000328968	ptmod	9606.ENSP00000356832
9606.ENSP00000328968	reaction	9606.ENSP00000358784
9606.ENSP00000328968	reaction	9606.ENSP00000358786
9606.ENSP00000328968	activation	9606.ENSP00000359719
9606.ENSP00000328968	ptmod	9606.ENSP00000359719
9606.ENSP00000328968	activation	9606.ENSP00000366488
9606.ENSP00000328968	ptmod	9606.ENSP00000366488
9606.ENSP00000328968	activation	9606.ENSP00000368880
9606.ENSP00000328968	expression	9606.ENSP00000368880
9606.ENSP00000328968	inhibition	9606.ENSP00000368880
9606.ENSP00000328968	reaction	9606.ENSP00000371985
9606.ENSP00000328968	activation	9606.ENSP00000379098
9606.ENSP00000328968	ptmod	9606.ENSP00000379098
9606.ENSP00000328968	activation	9606.ENSP00000381412
9606.ENSP00000328968	ptmod	9606.ENSP00000381412
9606.ENSP00000390600	reaction	9606.ENSP00000221444
9606.ENSP00000390600	reaction	9606.ENSP00000252321
9606.ENSP00000390600	reaction	9606.ENSP00000280684
9606.ENSP00000390600	reaction	9606.ENSP00000314520
9606.ENSP00000390600	reaction	9606.ENSP00000328511
9606.ENSP00000390600	reaction	9606.ENSP00000358784
9606.ENSP00000390600	reaction	9606.ENSP00000358786
9606.ENSP00000390600	reaction	9606.ENSP00000371985
9606.ENSP00000386306	reaction	9606.ENSP00000221444
9606.ENSP00000386306	reaction	9606.ENSP00000252321
9606.ENSP00000386306	reaction	9606.ENSP00000280684
9606.ENSP00000386306	reaction	9606.ENSP00000314520
9606.ENSP00000386306	reaction	9606.ENSP00000328511
9606.ENSP00000386306	reaction	9606.ENSP00000358784
9606.ENSP00000386306	reaction	9606.ENSP00000358786
9606.ENSP00000386306	reaction	9606.ENSP00000371985
9606.ENSP00000275493	activation	9606.ENSP00000005257
9606.ENSP00000275493	catalysis	9606.ENSP00000005257
9606.ENSP00000275493	inhibition	9606.ENSP00000005257
9606.ENSP00000275493	reaction	9606.ENSP00000005257
9606.ENSP00000275493	activation	9606.ENSP00000007722
9606.ENSP00000275493	activation	9606.ENSP00000013807
9606.ENSP00000275493	activation	9606.ENSP00000020945
9606.ENSP00000275493	activation	9606.ENSP00000164227
9606.ENSP00000275493	activation	9606.ENSP00000168712
9606.ENSP00000275493	activation	9606.ENSP00000180166
9606.ENSP00000275493	activation	9606.ENSP00000200181
9606.ENSP00000275493	activation	9606.ENSP00000201979
9606.ENSP00000275493	catalysis	9606.ENSP00000201979
9606.ENSP00000275493	inhibition	9606.ENSP00000201979
9606.ENSP00000275493	reaction	9606.ENSP00000201979
9606.ENSP00000275493	activation	9606.ENSP00000206249
9606.ENSP00000275493	ptmod	9606.ENSP00000206249
9606.ENSP00000275493	ptmod	9606.ENSP00000206249
9606.ENSP00000275493	ptmod	9606.ENSP00000211287
9606.ENSP00000275493	activation	9606.ENSP00000215368
9606.ENSP00000275493	activation	9606.ENSP00000215530
9606.ENSP00000275493	ptmod	9606.ENSP00000215659
9606.ENSP00000275493	expression	9606.ENSP00000215794
9606.ENSP00000275493	inhibition	9606.ENSP00000215794
9606.ENSP00000275493	activation	9606.ENSP00000215832
9606.ENSP00000275493	ptmod	9606.ENSP00000215832
9606.ENSP00000275493	activation	9606.ENSP00000216101
9606.ENSP00000275493	catalysis	9606.ENSP00000216101
9606.ENSP00000275493	inhibition	9606.ENSP00000216101
9606.ENSP00000275493	reaction	9606.ENSP00000216101
9606.ENSP00000275493	ptmod	9606.ENSP00000216117
9606.ENSP00000275493	activation	9606.ENSP00000216127
9606.ENSP00000275493	catalysis	9606.ENSP00000216127
9606.ENSP00000275493	inhibition	9606.ENSP00000216127
9606.ENSP00000275493	reaction	9606.ENSP00000216127
9606.ENSP00000275493	activation	9606.ENSP00000216373
9606.ENSP00000275493	inhibition	9606.ENSP00000216797
9606.ENSP00000275493	ptmod	9606.ENSP00000217971
9606.ENSP00000275493	activation	9606.ENSP00000219551
9606.ENSP00000275493	catalysis	9606.ENSP00000220003
9606.ENSP00000275493	activation	9606.ENSP00000220062
9606.ENSP00000275493	catalysis	9606.ENSP00000220062
9606.ENSP00000275493	inhibition	9606.ENSP00000220062
9606.ENSP00000275493	reaction	9606.ENSP00000220062
9606.ENSP00000275493	catalysis	9606.ENSP00000220597
9606.ENSP00000275493	ptmod	9606.ENSP00000220764
9606.ENSP00000275493	catalysis	9606.ENSP00000222005
9606.ENSP00000275493	catalysis	9606.ENSP00000222005
9606.ENSP00000275493	reaction	9606.ENSP00000222005
9606.ENSP00000275493	reaction	9606.ENSP00000222005
9606.ENSP00000275493	activation	9606.ENSP00000222157
9606.ENSP00000275493	activation	9606.ENSP00000222390
9606.ENSP00000275493	ptmod	9606.ENSP00000225577
9606.ENSP00000275493	activation	9606.ENSP00000225688
9606.ENSP00000275493	catalysis	9606.ENSP00000225688
9606.ENSP00000275493	inhibition	9606.ENSP00000225688
9606.ENSP00000275493	reaction	9606.ENSP00000225688
9606.ENSP00000275493	ptmod	9606.ENSP00000226218
9606.ENSP00000275493	expression	9606.ENSP00000226574
9606.ENSP00000275493	activation	9606.ENSP00000227507
9606.ENSP00000275493	activation	9606.ENSP00000228280
9606.ENSP00000275493	catalysis	9606.ENSP00000228307
9606.ENSP00000275493	inhibition	9606.ENSP00000228682
9606.ENSP00000275493	activation	9606.ENSP00000228837
9606.ENSP00000275493	activation	9606.ENSP00000229002
9606.ENSP00000275493	catalysis	9606.ENSP00000229002
9606.ENSP00000275493	inhibition	9606.ENSP00000229002
9606.ENSP00000275493	reaction	9606.ENSP00000229002
