CLCN2	GeneExpression	9606.ENSP00000265593
SCN3A	GeneExpression	9606.ENSP00000283254
FCN2	GeneExpression	9606.ENSP00000291744
SIR5	GeneExpression	9606.ENSP00000368552
PNPH	GeneExpression	9606.ENSP00000354532
SCNND	GeneExpression	9606.ENSP00000368411
TLR4	GeneExpression	9606.ENSP00000363089
CD33	GeneExpression	9606.ENSP00000262262
DNMT1	GeneExpression	9606.ENSP00000352516
ERBB4	GeneExpression	9606.ENSP00000342235
HDAC6	GeneExpression	9606.ENSP00000334061
KCNE1	GeneExpression	9606.ENSP00000337255
IL1B	GeneExpression	9606.ENSP00000263341
CAH6	GeneExpression	9606.ENSP00000366662
GBRB1	GeneExpression	9606.ENSP00000295454
FPPS	GeneExpression	9606.ENSP00000349078
KPCB	GeneExpression	9606.ENSP00000305355
GRM3	GeneExpression	9606.ENSP00000355316
SCN2A	GeneExpression	9606.ENSP00000283256
KCNH7	GeneExpression	9606.ENSP00000331727
ITB3	GeneExpression	9606.ENSP00000262017
BCL2	GeneExpression	9606.ENSP00000329623
CD80	GeneExpression	9606.ENSP00000264246
SL9A1	GeneExpression	9606.ENSP00000263980
TBB1	GeneExpression	9606.ENSP00000217133
ANT3	GeneExpression	9606.ENSP00000356671
SC6A1	GeneExpression	9606.ENSP00000287766
LSHR	GeneExpression	9606.ENSP00000294954
CDK5	GeneExpression	9606.ENSP00000419782
CA2D2	GeneExpression	9606.ENSP00000418081
IL3RB	GeneExpression	9606.ENSP00000384053
FGFR2	GeneExpression	9606.ENSP00000410294
TNR1B	GeneExpression	9606.ENSP00000365435
CDK9	GeneExpression	9606.ENSP00000362361
CAH5B	GeneExpression	9606.ENSP00000314099
PE2R4	GeneExpression	9606.ENSP00000302846
S12A1	GeneExpression	9606.ENSP00000370381
GBRG3	GeneExpression	9606.ENSP00000331912
MMP9	GeneExpression	9606.ENSP00000361405
SCNBA	GeneExpression	9606.ENSP00000307599
IL1A	GeneExpression	9606.ENSP00000263339
VEGFB	GeneExpression	9606.ENSP00000311127
PDE3A	GeneExpression	9606.ENSP00000351957
GCR	GeneExpression	9606.ENSP00000231509
P85A	GeneExpression	9606.ENSP00000274335
ITAV	GeneExpression	9606.ENSP00000261023
IL3RA	GeneExpression	9606.ENSP00000327890
GBRE	GeneExpression	9606.ENSP00000359353
NDUC2	GeneExpression	9606.ENSP00000281031
HDAC2	GeneExpression	9606.ENSP00000430432
IDE	GeneExpression	9606.ENSP00000265986
GSK3B	GeneExpression	9606.ENSP00000324806
S22A8	GeneExpression	9606.ENSP00000337335
NTRK1	GeneExpression	9606.ENSP00000431418
AK1C1	GeneExpression	9606.ENSP00000370254
FKB1A	GeneExpression	9606.ENSP00000371138
S100B	GeneExpression	9606.ENSP00000291700
CACB1	GeneExpression	9606.ENSP00000377840
