9606.ENSP00000282397	activation	9606.ENSP00000263025
9606.ENSP00000324740	ptmod	9606.ENSP00000252818
9606.ENSP00000353362	activation	9606.ENSP00000275364
9606.ENSP00000324270	reaction	9606.ENSP00000277942
9606.ENSP00000408695	ptmod	9606.ENSP00000335493
9606.ENSP00000334061	reaction	9606.ENSP00000283131
9606.ENSP00000263923	activation	9606.ENSP00000339186
9606.ENSP00000303351	activation	9606.ENSP00000384675
9606.ENSP00000355325	catalysis	9606.ENSP00000272317
9606.ENSP00000378699	ptmod	9606.ENSP00000398124
9606.ENSP00000265734	activation	9606.ENSP00000343392
9606.ENSP00000386069	reaction	9606.ENSP00000304414
9606.ENSP00000378699	reaction	9606.ENSP00000360116
9606.ENSP00000361125	reaction	9606.ENSP00000370007
9606.ENSP00000354859	reaction	9606.ENSP00000379110
9606.ENSP00000386884	reaction	9606.ENSP00000363643
9606.ENSP00000263274	catalysis	9606.ENSP00000242248
9606.ENSP00000341289	catalysis	9606.ENSP00000383145
9606.ENSP00000324806	catalysis	9606.ENSP00000240093
9606.ENSP00000305355	ptmod	9606.ENSP00000269586
9606.ENSP00000287820	inhibition	9606.ENSP00000361125
9606.ENSP00000371432	activation	9606.ENSP00000303231
9606.ENSP00000286301	activation	9606.ENSP00000309845
9606.ENSP00000319060	catalysis	9606.ENSP00000262138
9606.ENSP00000303830	inhibition	9606.ENSP00000330341
9606.ENSP00000369375	catalysis	9606.ENSP00000339186
9606.ENSP00000266970	ptmod	9606.ENSP00000253754
9606.ENSP00000270202	ptmod	9606.ENSP00000356087
9606.ENSP00000270202	expression	9606.ENSP00000354558
9606.ENSP00000332812	reaction	9606.ENSP00000246115
9606.ENSP00000284049	reaction	9606.ENSP00000346316
9606.ENSP00000268035	activation	9606.ENSP00000274335
9606.ENSP00000427562	inhibition	9606.ENSP00000340944
9606.ENSP00000241453	reaction	9606.ENSP00000215659
9606.ENSP00000360266	inhibition	9606.ENSP00000309572
9606.ENSP00000285900	ptmod	9606.ENSP00000339740
9606.ENSP00000355192	inhibition	9606.ENSP00000221138
9606.ENSP00000447173	inhibition	9606.ENSP00000360493
9606.ENSP00000315644	activation	9606.ENSP00000420616
9606.ENSP00000346671	activation	9606.ENSP00000403397
9606.ENSP00000329623	expression	9606.ENSP00000366032
9606.ENSP00000270202	ptmod	9606.ENSP00000356076
9606.ENSP00000420194	reaction	9606.ENSP00000386069
9606.ENSP00000350941	inhibition	9606.ENSP00000369756
9606.ENSP00000313661	reaction	9606.ENSP00000375893
9606.ENSP00000410294	ptmod	9606.ENSP00000403397
9606.ENSP00000270202	ptmod	9606.ENSP00000356070
9606.ENSP00000219070	activation	9606.ENSP00000306245
9606.ENSP00000335153	ptmod	9606.ENSP00000332454
9606.ENSP00000248437	reaction	9606.ENSP00000335153
9606.ENSP00000301071	reaction	9606.ENSP00000263710
9606.ENSP00000408695	activation	9606.ENSP00000364687
9606.ENSP00000248437	catalysis	9606.ENSP00000300249
9606.ENSP00000308549	reaction	9606.ENSP00000355627
9606.ENSP00000428924	activation	9606.ENSP00000392812
9606.ENSP00000269571	reaction	9606.ENSP00000229002
9606.ENSP00000286301	catalysis	9606.ENSP00000307272
9606.ENSP00000299767	reaction	9606.ENSP00000340328
9606.ENSP00000269571	activation	9606.ENSP00000314897
9606.ENSP00000261937	inhibition	9606.ENSP00000229794
9606.ENSP00000303830	activation	9606.ENSP00000427015
9606.ENSP00000259526	activation	9606.ENSP00000299855
9606.ENSP00000234961	reaction	9606.ENSP00000367869
9606.ENSP00000347689	catalysis	9606.ENSP00000363092
9606.ENSP00000313661	reaction	9606.ENSP00000420194
9606.ENSP00000215832	activation	9606.ENSP00000239938
9606.ENSP00000263025	activation	9606.ENSP00000228307
9606.ENSP00000261799	activation	9606.ENSP00000362057
9606.ENSP00000303351	activation	9606.ENSP00000359603
9606.ENSP00000300061	activation	9606.ENSP00000313059
9606.ENSP00000324740	activation	9606.ENSP00000262903
9606.ENSP00000368411	reaction	9606.ENSP00000345751
9606.ENSP00000386069	reaction	9606.ENSP00000328472
9606.ENSP00000221130	catalysis	9606.ENSP00000335304
9606.ENSP00000288135	reaction	9606.ENSP00000285928
9606.ENSP00000270202	activation	9606.ENSP00000384848
9606.ENSP00000251413	reaction	9606.ENSP00000371308
9606.ENSP00000301071	catalysis	9606.ENSP00000261383
9606.ENSP00000257290	activation	9606.ENSP00000311005
9606.ENSP00000370938	catalysis	9606.ENSP00000376204
9606.ENSP00000427562	reaction	9606.ENSP00000437409
9606.ENSP00000420194	reaction	9606.ENSP00000303775
9606.ENSP00000337825	reaction	9606.ENSP00000365012
9606.ENSP00000215832	activation	9606.ENSP00000357196
9606.ENSP00000358525	reaction	9606.ENSP00000413234
9606.ENSP00000263923	expression	9606.ENSP00000348461
9606.ENSP00000357470	activation	9606.ENSP00000276943
9606.ENSP00000216223	activation	9606.ENSP00000368538
9606.ENSP00000375066	reaction	9606.ENSP00000306884
9606.ENSP00000370938	reaction	9606.ENSP00000277541
9606.ENSP00000270202	ptmod	9606.ENSP00000356047
9606.ENSP00000267163	inhibition	9606.ENSP00000309181
9606.ENSP00000387699	inhibition	9606.ENSP00000264563
9606.ENSP00000293379	activation	9606.ENSP00000299421
9606.ENSP00000370938	catalysis	9606.ENSP00000293441
9606.ENSP00000270139	activation	9606.ENSP00000333639
9606.ENSP00000343782	reaction	9606.ENSP00000240652
9606.ENSP00000354558	reaction	9606.ENSP00000299759
9606.ENSP00000320940	activation	9606.ENSP00000309259
9606.ENSP00000232975	activation	9606.ENSP00000295137
9606.ENSP00000346671	activation	9606.ENSP00000417980
9606.ENSP00000299767	catalysis	9606.ENSP00000276052
9606.ENSP00000227507	inhibition	9606.ENSP00000280154
9606.ENSP00000266970	ptmod	9606.ENSP00000312625
9606.ENSP00000299767	reaction	9606.ENSP00000354932
9606.ENSP00000265734	catalysis	9606.ENSP00000263228
9606.ENSP00000322924	reaction	9606.ENSP00000332591
9606.ENSP00000324806	ptmod	9606.ENSP00000293288
9606.ENSP00000359793	reaction	9606.ENSP00000286548
9606.ENSP00000360266	expression	9606.ENSP00000225831
9606.ENSP00000324806	inhibition	9606.ENSP00000261195
9606.ENSP00000357470	activation	9606.ENSP00000276927
9606.ENSP00000227507	inhibition	9606.ENSP00000353656
9606.ENSP00000349437	activation	9606.ENSP00000222305
9606.ENSP00000370938	catalysis	9606.ENSP00000293414
9606.ENSP00000263923	reaction	9606.ENSP00000233154
9606.ENSP00000346671	activation	9606.ENSP00000344456
9606.ENSP00000226574	activation	9606.ENSP00000362994
9606.ENSP00000355325	catalysis	9606.ENSP00000379228
9606.ENSP00000223095	reaction	9606.ENSP00000377941
9606.ENSP00000349003	reaction	9606.ENSP00000358730
9606.ENSP00000263025	reaction	9606.ENSP00000350941
9606.ENSP00000387281	reaction	9606.ENSP00000375893
9606.ENSP00000282753	reaction	9606.ENSP00000292513
9606.ENSP00000291294	activation	9606.ENSP00000309591
9606.ENSP00000270202	ptmod	9606.ENSP00000346694
9606.ENSP00000234961	reaction	9606.ENSP00000284981
9606.ENSP00000360266	inhibition	9606.ENSP00000212015
9606.ENSP00000324740	activation	9606.ENSP00000262948
9606.ENSP00000362649	reaction	9606.ENSP00000369131
9606.ENSP00000349467	reaction	9606.ENSP00000265944
9606.ENSP00000410294	ptmod	9606.ENSP00000295057
9606.ENSP00000288139	inhibition	9606.ENSP00000363411
9606.ENSP00000292408	inhibition	9606.ENSP00000350941
9606.ENSP00000262741	activation	9606.ENSP00000261799
9606.ENSP00000217386	reaction	9606.ENSP00000352839
9606.ENSP00000352516	expression	9606.ENSP00000288135
9606.ENSP00000368552	ptmod	9606.ENSP00000364265
9606.ENSP00000354558	ptmod	9606.ENSP00000352257
9606.ENSP00000354558	ptmod	9606.ENSP00000391826
9606.ENSP00000419782	catalysis	9606.ENSP00000368686
9606.ENSP00000264708	reaction	9606.ENSP00000237527
9606.ENSP00000430432	reaction	9606.ENSP00000263253
9606.ENSP00000265734	ptmod	9606.ENSP00000262608
9606.ENSP00000310129	catalysis	9606.ENSP00000262903
9606.ENSP00000360406	inhibition	9606.ENSP00000359675
9606.ENSP00000302967	catalysis	9606.ENSP00000385479
9606.ENSP00000305355	inhibition	9606.ENSP00000297596
9606.ENSP00000427562	reaction	9606.ENSP00000339007
9606.ENSP00000350941	ptmod	9606.ENSP00000365439
9606.ENSP00000430432	reaction	9606.ENSP00000336606
9606.ENSP00000215832	inhibition	9606.ENSP00000331418
9606.ENSP00000274335	activation	9606.ENSP00000231449
9606.ENSP00000369375	reaction	9606.ENSP00000437409
9606.ENSP00000419782	ptmod	9606.ENSP00000278616
9606.ENSP00000354558	reaction	9606.ENSP00000319096
9606.ENSP00000308541	activation	9606.ENSP00000264870
9606.ENSP00000282753	reaction	9606.ENSP00000267549
9606.ENSP00000263341	expression	9606.ENSP00000362820
9606.ENSP00000215832	reaction	9606.ENSP00000262646
9606.ENSP00000308549	reaction	9606.ENSP00000247881
9606.ENSP00000308549	reaction	9606.ENSP00000247883
9606.ENSP00000370938	catalysis	9606.ENSP00000366826
9606.ENSP00000419782	inhibition	9606.ENSP00000341961
9606.ENSP00000350198	reaction	9606.ENSP00000293272
9606.ENSP00000350198	reaction	9606.ENSP00000293275
9606.ENSP00000346671	ptmod	9606.ENSP00000381066
9606.ENSP00000335153	reaction	9606.ENSP00000223862
9606.ENSP00000274335	activation	9606.ENSP00000231454
9606.ENSP00000308549	reaction	9606.ENSP00000247879
9606.ENSP00000303507	catalysis	9606.ENSP00000285735
9606.ENSP00000206249	activation	9606.ENSP00000291527
9606.ENSP00000319984	reaction	9606.ENSP00000249016
9606.ENSP00000354558	activation	9606.ENSP00000262850
9606.ENSP00000257290	inhibition	9606.ENSP00000262300
9606.ENSP00000361405	activation	9606.ENSP00000363500
9606.ENSP00000361405	activation	9606.ENSP00000265165
9606.ENSP00000286301	catalysis	9606.ENSP00000439189
9606.ENSP00000361423	ptmod	9606.ENSP00000263025
9606.ENSP00000284049	reaction	9606.ENSP00000444823
9606.ENSP00000354558	reaction	9606.ENSP00000358674
9606.ENSP00000349259	reaction	9606.ENSP00000316674
9606.ENSP00000263025	activation	9606.ENSP00000312286
9606.ENSP00000219070	ptmod	9606.ENSP00000350896
9606.ENSP00000346155	reaction	9606.ENSP00000398655
9606.ENSP00000263025	activation	9606.ENSP00000375892
9606.ENSP00000215832	ptmod	9606.ENSP00000005257
9606.ENSP00000327652	reaction	9606.ENSP00000276571
9606.ENSP00000346155	ptmod	9606.ENSP00000308176
9606.ENSP00000354558	activation	9606.ENSP00000272233
9606.ENSP00000309572	inhibition	9606.ENSP00000430432
9606.ENSP00000273430	reaction	9606.ENSP00000216629
9606.ENSP00000349003	reaction	9606.ENSP00000358783
9606.ENSP00000308549	reaction	9606.ENSP00000257254
9606.ENSP00000427562	ptmod	9606.ENSP00000348099
9606.ENSP00000263025	ptmod	9606.ENSP00000303315
9606.ENSP00000231509	activation	9606.ENSP00000275525
